navigationStart,unloadEventStart,unloadEventEnd,redirectStart,redirectEnd,fetchStart,domainLookupStart,domainLookupEnd,connectStart,connectEnd,secureConnectionStart,requestStart,responseStart,responseEnd,domLoading,domInteractive,domContentLoadedEventStart,domContentLoadedEventEnd,domComplete,loadEventStart,loadEventEnd
1602526532934,0,0,0,0,1602526532934,1602526532934,1602526532934,1602526532934,1602526532934,1602526532934,1602526532939,1602526532940,1602526532940,1602526532970,1602526533532,1602526533540,1602526533541,1602526533630,1602526533630,1602526533630
1602526533803,0,0,0,0,1602526533802,1602526533802,1602526533802,1602526533802,1602526533802,1602526533802,1602526533808,1602526533809,1602526533809,1602526533835,1602526534376,1602526534378,1602526534378,1602526534479,1602526534479,1602526534479
1602526534585,0,0,0,0,1602526534585,1602526534585,1602526534585,1602526534585,1602526534585,1602526534585,1602526534588,1602526534589,1602526534589,1602526534618,1602526535166,1602526535168,1602526535168,1602526535273,1602526535273,1602526535273
1602526535367,0,0,0,0,1602526535367,1602526535367,1602526535367,1602526535367,1602526535367,1602526535367,1602526535371,1602526535371,1602526535371,1602526535394,1602526535966,1602526535967,1602526535967,1602526536135,1602526536135,1602526536135
1602526536284,0,0,0,0,1602526536284,1602526536284,1602526536284,1602526536284,1602526536284,1602526536284,1602526536288,1602526536288,1602526536288,1602526536318,1602526536858,1602526536860,1602526536861,1602526536974,1602526536974,1602526536974
1602526537068,0,0,0,0,1602526537068,1602526537068,1602526537068,1602526537068,1602526537068,1602526537068,1602526537071,1602526537073,1602526537073,1602526537101,1602526537649,1602526537651,1602526537652,1602526537752,1602526537752,1602526537752
1602526537901,0,0,0,0,1602526537900,1602526537900,1602526537900,1602526537900,1602526537900,1602526537900,1602526537908,1602526537909,1602526537909,1602526537942,1602526538504,1602526538514,1602526538514,1602526538603,1602526538603,1602526538603
1602526538755,0,0,0,0,1602526538755,1602526538755,1602526538755,1602526538755,1602526538755,1602526538755,1602526538766,1602526538768,1602526538768,1602526538807,1602526539345,1602526539347,1602526539347,1602526539448,1602526539448,1602526539448
1602526539536,0,0,0,0,1602526539536,1602526539536,1602526539536,1602526539536,1602526539536,1602526539536,1602526539539,1602526539540,1602526539540,1602526539555,1602526540101,1602526540103,1602526540103,1602526540227,1602526540227,1602526540227
1602526540519,0,0,0,0,1602526540519,1602526540519,1602526540519,1602526540519,1602526540519,1602526540519,1602526540522,1602526540523,1602526540523,1602526540559,1602526541101,1602526541103,1602526541103,1602526541211,1602526541211,1602526541211
1602526541301,0,0,0,0,1602526541301,1602526541301,1602526541301,1602526541301,1602526541301,1602526541301,1602526541305,1602526541307,1602526541307,1602526541325,1602526541856,1602526541858,1602526541858,1602526541962,1602526541962,1602526541962
1602526542051,0,0,0,0,1602526542050,1602526542050,1602526542050,1602526542050,1602526542050,1602526542050,1602526542055,1602526542056,1602526542056,1602526542079,1602526542624,1602526542627,1602526542627,1602526542737,1602526542737,1602526542738
1602526542884,0,0,0,0,1602526542884,1602526542884,1602526542884,1602526542884,1602526542884,1602526542884,1602526542888,1602526542888,1602526542889,1602526542917,1602526543462,1602526543466,1602526543466,1602526543568,1602526543568,1602526543568
1602526543735,0,0,0,0,1602526543735,1602526543735,1602526543735,1602526543735,1602526543735,1602526543735,1602526543742,1602526543742,1602526543743,1602526543775,1602526544348,1602526544359,1602526544359,1602526544471,1602526544471,1602526544471
1602526544697,0,0,0,0,1602526544697,1602526544697,1602526544697,1602526544697,1602526544697,1602526544697,1602526544701,1602526544702,1602526544702,1602526544741,1602526545288,1602526545289,1602526545289,1602526545395,1602526545395,1602526545395
1602526545567,0,0,0,0,1602526545567,1602526545567,1602526545567,1602526545567,1602526545567,1602526545567,1602526545571,1602526545571,1602526545571,1602526545617,1602526546158,1602526546160,1602526546160,1602526546267,1602526546268,1602526546268
1602526546485,0,0,0,0,1602526546485,1602526546485,1602526546485,1602526546485,1602526546485,1602526546485,1602526546489,1602526546489,1602526546490,1602526546535,1602526547074,1602526547076,1602526547076,1602526547181,1602526547181,1602526547181
1602526547321,0,0,0,0,1602526547320,1602526547320,1602526547320,1602526547320,1602526547320,1602526547320,1602526547330,1602526547331,1602526547332,1602526547371,1602526547903,1602526547905,1602526547905,1602526548025,1602526548025,1602526548025
1602526548167,0,0,0,0,1602526548167,1602526548167,1602526548167,1602526548167,1602526548167,1602526548167,1602526548171,1602526548171,1602526548171,1602526548200,1602526548741,1602526548744,1602526548744,1602526548851,1602526548851,1602526548851
1602526549112,0,0,0,0,1602526549111,1602526549111,1602526549111,1602526549111,1602526549111,1602526549111,1602526549116,1602526549117,1602526549118,1602526549164,1602526549721,1602526549730,1602526549730,1602526549827,1602526549827,1602526549828
1602526549918,0,0,0,0,1602526549918,1602526549918,1602526549918,1602526549918,1602526549918,1602526549918,1602526549922,1602526549923,1602526549924,1602526549944,1602526550490,1602526550491,1602526550492,1602526550597,1602526550597,1602526550598
1602526550692,0,0,0,0,1602526550691,1602526550691,1602526550691,1602526550691,1602526550691,1602526550691,1602526550704,1602526550704,1602526550705,1602526550736,1602526551289,1602526551291,1602526551291,1602526551402,1602526551402,1602526551403
1602526551568,0,0,0,0,1602526551567,1602526551567,1602526551567,1602526551567,1602526551567,1602526551567,1602526551576,1602526551576,1602526551576,1602526551608,1602526552156,1602526552157,1602526552158,1602526552266,1602526552266,1602526552266
1602526552353,0,0,0,0,1602526552353,1602526552353,1602526552353,1602526552353,1602526552353,1602526552353,1602526552356,1602526552357,1602526552357,1602526552385,1602526552939,1602526552941,1602526552941,1602526553047,1602526553047,1602526553047
1602526553135,0,0,0,0,1602526553135,1602526553135,1602526553135,1602526553135,1602526553135,1602526553135,1602526553138,1602526553139,1602526553140,1602526553168,1602526553760,1602526553762,1602526553762,1602526553864,1602526553864,1602526553864
1602526554001,0,0,0,0,1602526554001,1602526554001,1602526554001,1602526554001,1602526554001,1602526554001,1602526554004,1602526554005,1602526554006,1602526554034,1602526554587,1602526554589,1602526554589,1602526554692,1602526554692,1602526554693
1602526554835,0,0,0,0,1602526554834,1602526554834,1602526554834,1602526554834,1602526554834,1602526554834,1602526554840,1602526554841,1602526554841,1602526554873,1602526555454,1602526555468,1602526555468,1602526555576,1602526555576,1602526555576
1602526555718,0,0,0,0,1602526555717,1602526555717,1602526555717,1602526555717,1602526555717,1602526555717,1602526555722,1602526555723,1602526555723,1602526555751,1602526556299,1602526556301,1602526556302,1602526556417,1602526556417,1602526556417
1602526556536,0,0,0,0,1602526556535,1602526556535,1602526556535,1602526556535,1602526556535,1602526556535,1602526556540,1602526556541,1602526556541,1602526556569,1602526557121,1602526557123,1602526557123,1602526557230,1602526557230,1602526557230
1602526557367,0,0,0,0,1602526557366,1602526557366,1602526557366,1602526557366,1602526557366,1602526557366,1602526557372,1602526557373,1602526557373,1602526557394,1602526557967,1602526557968,1602526557969,1602526558171,1602526558171,1602526558172
1602526558335,0,0,0,0,1602526558335,1602526558335,1602526558335,1602526558335,1602526558335,1602526558335,1602526558338,1602526558339,1602526558340,1602526558368,1602526558929,1602526558931,1602526558931,1602526559037,1602526559037,1602526559037
1602526559200,0,0,0,0,1602526559200,1602526559200,1602526559200,1602526559200,1602526559200,1602526559200,1602526559204,1602526559204,1602526559205,1602526559234,1602526559799,1602526559801,1602526559801,1602526559907,1602526559907,1602526559907
1602526560069,0,0,0,0,1602526560069,1602526560069,1602526560069,1602526560069,1602526560069,1602526560069,1602526560074,1602526560075,1602526560076,1602526560107,1602526560673,1602526560684,1602526560684,1602526560781,1602526560781,1602526560781
1602526560917,0,0,0,0,1602526560917,1602526560917,1602526560917,1602526560917,1602526560917,1602526560917,1602526560920,1602526560921,1602526560922,1602526560944,1602526561497,1602526561501,1602526561502,1602526561605,1602526561605,1602526561605
1602526561751,0,0,0,0,1602526561751,1602526561751,1602526561751,1602526561751,1602526561751,1602526561751,1602526561755,1602526561756,1602526561756,1602526561784,1602526562357,1602526562359,1602526562360,1602526562567,1602526562567,1602526562567
1602526562717,0,0,0,0,1602526562717,1602526562717,1602526562717,1602526562717,1602526562717,1602526562717,1602526562721,1602526562722,1602526562722,1602526562746,1602526563309,1602526563311,1602526563312,1602526563417,1602526563418,1602526563418
1602526563512,0,0,0,0,1602526563511,1602526563511,1602526563511,1602526563511,1602526563511,1602526563511,1602526563524,1602526563525,1602526563525,1602526563551,1602526564091,1602526564093,1602526564093,1602526564196,1602526564196,1602526564196
1602526564286,0,0,0,0,1602526564285,1602526564285,1602526564285,1602526564285,1602526564285,1602526564285,1602526564289,1602526564290,1602526564290,1602526564320,1602526564867,1602526564868,1602526564869,1602526564973,1602526564973,1602526564974
1602526565168,0,0,0,0,1602526565168,1602526565168,1602526565168,1602526565168,1602526565168,1602526565168,1602526565173,1602526565174,1602526565175,1602526565202,1602526565783,1602526565791,1602526565791,1602526565892,1602526565893,1602526565893
1602526566017,0,0,0,0,1602526566017,1602526566017,1602526566017,1602526566017,1602526566017,1602526566017,1602526566020,1602526566021,1602526566022,1602526566044,1602526566595,1602526566596,1602526566597,1602526566716,1602526566717,1602526566717
1602526566975,0,0,0,0,1602526566975,1602526566975,1602526566975,1602526566975,1602526566975,1602526566975,1602526566978,1602526566980,1602526566980,1602526567002,1602526567547,1602526567549,1602526567550,1602526567662,1602526567662,1602526567662
1602526567752,0,0,0,0,1602526567752,1602526567752,1602526567752,1602526567752,1602526567752,1602526567752,1602526567757,1602526567758,1602526567758,1602526567786,1602526568338,1602526568340,1602526568340,1602526568451,1602526568452,1602526568452
1602526568687,0,0,0,0,1602526568686,1602526568686,1602526568686,1602526568686,1602526568686,1602526568686,1602526568699,1602526568700,1602526568701,1602526568734,1602526569268,1602526569269,1602526569270,1602526569378,1602526569378,1602526569378
1602526569473,0,0,0,0,1602526569473,1602526569473,1602526569473,1602526569473,1602526569473,1602526569473,1602526569482,1602526569483,1602526569483,1602526569520,1602526570061,1602526570063,1602526570064,1602526570165,1602526570165,1602526570165
1602526570351,0,0,0,0,1602526570350,1602526570350,1602526570350,1602526570350,1602526570350,1602526570350,1602526570357,1602526570358,1602526570359,1602526570386,1602526570953,1602526570961,1602526570961,1602526571069,1602526571069,1602526571069
1602526571334,0,0,0,0,1602526571334,1602526571334,1602526571334,1602526571334,1602526571334,1602526571334,1602526571337,1602526571338,1602526571339,1602526571362,1602526571897,1602526571901,1602526571901,1602526572009,1602526572010,1602526572010
1602526572100,0,0,0,0,1602526572100,1602526572100,1602526572100,1602526572100,1602526572100,1602526572100,1602526572103,1602526572105,1602526572105,1602526572120,1602526572672,1602526572674,1602526572674,1602526572782,1602526572782,1602526572782
1602526572952,0,0,0,0,1602526572952,1602526572952,1602526572952,1602526572952,1602526572952,1602526572952,1602526572955,1602526572956,1602526572956,1602526572985,1602526573530,1602526573532,1602526573532,1602526573648,1602526573648,1602526573648
1602526573785,0,0,0,0,1602526573785,1602526573785,1602526573785,1602526573785,1602526573785,1602526573785,1602526573788,1602526573789,1602526573789,1602526573805,1602526574372,1602526574373,1602526574374,1602526574480,1602526574481,1602526574481
1602526574617,0,0,0,0,1602526574616,1602526574616,1602526574616,1602526574616,1602526574616,1602526574616,1602526574621,1602526574621,1602526574622,1602526574646,1602526575211,1602526575213,1602526575213,1602526575318,1602526575319,1602526575319
1602526575532,0,0,0,0,1602526575532,1602526575532,1602526575532,1602526575532,1602526575532,1602526575532,1602526575541,1602526575542,1602526575542,1602526575578,1602526576148,1602526576157,1602526576158,1602526576250,1602526576251,1602526576251
1602526576352,0,0,0,0,1602526576352,1602526576352,1602526576352,1602526576352,1602526576352,1602526576352,1602526576355,1602526576356,1602526576356,1602526576386,1602526576930,1602526576933,1602526576934,1602526577044,1602526577044,1602526577045
1602526577134,0,0,0,0,1602526577133,1602526577133,1602526577133,1602526577133,1602526577133,1602526577133,1602526577138,1602526577138,1602526577138,1602526577161,1602526577707,1602526577709,1602526577710,1602526577828,1602526577828,1602526577829
1602526577919,0,0,0,0,1602526577919,1602526577919,1602526577919,1602526577919,1602526577919,1602526577919,1602526577923,1602526577923,1602526577923,1602526577961,1602526578529,1602526578531,1602526578531,1602526578644,1602526578644,1602526578644
1602526578835,0,0,0,0,1602526578835,1602526578835,1602526578835,1602526578835,1602526578835,1602526578835,1602526578838,1602526578840,1602526578840,1602526578869,1602526579410,1602526579412,1602526579412,1602526579517,1602526579518,1602526579518
1602526579651,0,0,0,0,1602526579651,1602526579651,1602526579651,1602526579651,1602526579651,1602526579651,1602526579655,1602526579656,1602526579656,1602526579684,1602526580317,1602526580319,1602526580319,1602526580429,1602526580430,1602526580430
1602526580602,0,0,0,0,1602526580602,1602526580602,1602526580602,1602526580602,1602526580602,1602526580602,1602526580607,1602526580608,1602526580608,1602526580631,1602526581207,1602526581219,1602526581219,1602526581313,1602526581314,1602526581314
1602526581491,0,0,0,0,1602526581490,1602526581490,1602526581490,1602526581490,1602526581490,1602526581490,1602526581503,1602526581503,1602526581503,1602526581544,1602526582087,1602526582089,1602526582089,1602526582197,1602526582197,1602526582197
1602526582351,0,0,0,0,1602526582351,1602526582351,1602526582351,1602526582351,1602526582351,1602526582351,1602526582356,1602526582357,1602526582357,1602526582386,1602526582940,1602526582941,1602526582942,1602526583047,1602526583048,1602526583048
1602526583139,0,0,0,0,1602526583139,1602526583139,1602526583139,1602526583139,1602526583139,1602526583139,1602526583146,1602526583147,1602526583147,1602526583171,1602526583718,1602526583720,1602526583721,1602526583836,1602526583836,1602526583837
1602526583934,0,0,0,0,1602526583934,1602526583934,1602526583934,1602526583934,1602526583934,1602526583934,1602526583939,1602526583940,1602526583940,1602526583962,1602526584550,1602526584552,1602526584552,1602526584740,1602526584740,1602526584741
1602526584938,0,0,0,0,1602526584937,1602526584937,1602526584937,1602526584937,1602526584937,1602526584937,1602526584951,1602526584953,1602526584953,1602526584986,1602526585538,1602526585540,1602526585540,1602526585647,1602526585647,1602526585647
1602526585801,0,0,0,0,1602526585800,1602526585800,1602526585800,1602526585800,1602526585800,1602526585800,1602526585809,1602526585809,1602526585810,1602526585846,1602526586416,1602526586424,1602526586424,1602526586525,1602526586525,1602526586525
1602526586667,0,0,0,0,1602526586667,1602526586667,1602526586667,1602526586667,1602526586667,1602526586667,1602526586671,1602526586671,1602526586672,1602526586696,1602526587252,1602526587254,1602526587254,1602526587369,1602526587369,1602526587369
1602526587534,0,0,0,0,1602526587533,1602526587533,1602526587533,1602526587533,1602526587533,1602526587533,1602526587539,1602526587540,1602526587540,1602526587576,1602526588148,1602526588150,1602526588150,1602526588260,1602526588260,1602526588261
1602526588355,0,0,0,0,1602526588353,1602526588353,1602526588353,1602526588353,1602526588353,1602526588353,1602526588365,1602526588366,1602526588366,1602526588390,1602526588960,1602526588962,1602526588962,1602526589195,1602526589196,1602526589196
1602526589285,0,0,0,0,1602526589284,1602526589284,1602526589284,1602526589284,1602526589284,1602526589284,1602526589289,1602526589290,1602526589290,1602526589307,1602526589850,1602526589852,1602526589853,1602526589968,1602526589968,1602526589968
1602526590067,0,0,0,0,1602526590067,1602526590067,1602526590067,1602526590067,1602526590067,1602526590067,1602526590071,1602526590073,1602526590073,1602526590095,1602526590642,1602526590644,1602526590644,1602526590770,1602526590770,1602526590770
1602526590934,0,0,0,0,1602526590933,1602526590933,1602526590933,1602526590933,1602526590933,1602526590933,1602526590941,1602526590942,1602526590942,1602526590976,1602526591565,1602526591573,1602526591574,1602526591674,1602526591674,1602526591674
1602526591877,0,0,0,0,1602526591876,1602526591876,1602526591876,1602526591876,1602526591876,1602526591876,1602526591890,1602526591891,1602526591892,1602526591920,1602526592472,1602526592474,1602526592474,1602526592579,1602526592579,1602526592580
1602526592669,0,0,0,0,1602526592669,1602526592669,1602526592669,1602526592669,1602526592669,1602526592669,1602526592672,1602526592673,1602526592674,1602526592702,1602526593273,1602526593275,1602526593275,1602526593404,1602526593404,1602526593405
1602526593514,0,0,0,0,1602526593514,1602526593514,1602526593514,1602526593514,1602526593514,1602526593514,1602526593518,1602526593518,1602526593519,1602526593665,1602526594216,1602526594218,1602526594219,1602526594329,1602526594329,1602526594329
1602526594418,0,0,0,0,1602526594418,1602526594418,1602526594418,1602526594418,1602526594418,1602526594418,1602526594423,1602526594424,1602526594424,1602526594444,1602526594990,1602526594992,1602526594992,1602526595109,1602526595109,1602526595109
1602526595235,0,0,0,0,1602526595234,1602526595234,1602526595234,1602526595234,1602526595234,1602526595234,1602526595239,1602526595240,1602526595240,1602526595268,1602526595832,1602526595833,1602526595833,1602526595944,1602526595944,1602526595944
1602526596134,0,0,0,0,1602526596133,1602526596133,1602526596133,1602526596133,1602526596133,1602526596133,1602526596140,1602526596142,1602526596142,1602526596169,1602526596735,1602526596745,1602526596745,1602526596847,1602526596847,1602526596847
1602526596996,0,0,0,0,1602526596996,1602526596996,1602526596996,1602526596996,1602526596996,1602526596996,1602526597005,1602526597006,1602526597006,1602526597029,1602526597572,1602526597574,1602526597575,1602526597706,1602526597706,1602526597706
1602526597880,0,0,0,0,1602526597880,1602526597880,1602526597880,1602526597880,1602526597880,1602526597880,1602526597884,1602526597885,1602526597885,1602526597928,1602526598500,1602526598501,1602526598502,1602526598611,1602526598611,1602526598611
1602526598751,0,0,0,0,1602526598750,1602526598750,1602526598750,1602526598750,1602526598750,1602526598750,1602526598755,1602526598756,1602526598756,1602526598784,1602526599355,1602526599357,1602526599357,1602526599477,1602526599478,1602526599478
1602526599634,0,0,0,0,1602526599634,1602526599634,1602526599634,1602526599634,1602526599634,1602526599634,1602526599638,1602526599639,1602526599639,1602526599667,1602526600212,1602526600213,1602526600214,1602526600329,1602526600329,1602526600329
1602526600431,0,0,0,0,1602526600431,1602526600431,1602526600431,1602526600431,1602526600431,1602526600431,1602526600436,1602526600436,1602526600437,1602526600509,1602526601061,1602526601063,1602526601063,1602526601182,1602526601182,1602526601182
1602526601334,0,0,0,0,1602526601334,1602526601334,1602526601334,1602526601334,1602526601334,1602526601334,1602526601339,1602526601341,1602526601341,1602526601372,1602526601949,1602526601958,1602526601958,1602526602058,1602526602058,1602526602058
1602526602202,0,0,0,0,1602526602202,1602526602202,1602526602202,1602526602202,1602526602202,1602526602202,1602526602205,1602526602207,1602526602207,1602526602235,1602526602783,1602526602785,1602526602785,1602526602897,1602526602897,1602526602897
1602526603086,0,0,0,0,1602526603086,1602526603086,1602526603086,1602526603086,1602526603086,1602526603086,1602526603091,1602526603091,1602526603092,1602526603120,1602526603677,1602526603679,1602526603679,1602526603799,1602526603799,1602526603799
1602526603934,0,0,0,0,1602526603934,1602526603934,1602526603934,1602526603934,1602526603934,1602526603934,1602526603937,1602526603939,1602526603939,1602526603966,1602526604533,1602526604535,1602526604535,1602526604647,1602526604647,1602526604647
1602526604784,0,0,0,0,1602526604783,1602526604783,1602526604783,1602526604783,1602526604783,1602526604783,1602526604788,1602526604789,1602526604789,1602526604827,1602526605456,1602526605458,1602526605458,1602526605571,1602526605571,1602526605571
1602526605804,0,0,0,0,1602526605803,1602526605803,1602526605803,1602526605803,1602526605803,1602526605803,1602526605818,1602526605819,1602526605819,1602526605853,1602526606427,1602526606429,1602526606429,1602526606542,1602526606542,1602526606542
1602526606702,0,0,0,0,1602526606702,1602526606702,1602526606702,1602526606702,1602526606702,1602526606702,1602526606708,1602526606708,1602526606709,1602526606741,1602526607310,1602526607320,1602526607321,1602526607426,1602526607426,1602526607426
1602526607517,0,0,0,0,1602526607517,1602526607517,1602526607517,1602526607517,1602526607517,1602526607517,1602526607521,1602526607522,1602526607523,1602526607542,1602526608099,1602526608101,1602526608101,1602526608212,1602526608212,1602526608212
1602526608351,0,0,0,0,1602526608351,1602526608351,1602526608351,1602526608351,1602526608351,1602526608351,1602526608355,1602526608356,1602526608356,1602526608383,1602526608945,1602526608947,1602526608947,1602526609063,1602526609063,1602526609063
1602526609152,0,0,0,0,1602526609152,1602526609152,1602526609152,1602526609152,1602526609152,1602526609152,1602526609156,1602526609156,1602526609157,1602526609186,1602526609766,1602526609768,1602526609768,1602526609929,1602526609929,1602526609929
1602526610121,0,0,0,0,1602526610120,1602526610120,1602526610120,1602526610120,1602526610120,1602526610120,1602526610135,1602526610135,1602526610135,1602526610187,1602526610735,1602526610737,1602526610737,1602526610848,1602526610848,1602526610849
1602526610951,0,0,0,0,1602526610950,1602526610950,1602526610950,1602526610950,1602526610950,1602526610950,1602526610955,1602526610955,1602526610955,1602526610984,1602526611539,1602526611541,1602526611541,1602526611657,1602526611657,1602526611658
1602526611851,0,0,0,0,1602526611851,1602526611851,1602526611851,1602526611851,1602526611851,1602526611851,1602526611857,1602526611857,1602526611857,1602526611886,1602526612458,1602526612469,1602526612470,1602526612576,1602526612577,1602526612577
1602526612702,0,0,0,0,1602526612701,1602526612701,1602526612701,1602526612701,1602526612701,1602526612701,1602526612705,1602526612707,1602526612707,1602526612752,1602526613310,1602526613312,1602526613312,1602526613426,1602526613426,1602526613427
1602526613568,0,0,0,0,1602526613567,1602526613567,1602526613567,1602526613567,1602526613567,1602526613567,1602526613572,1602526613573,1602526613573,1602526613600,1602526614201,1602526614203,1602526614203,1602526614344,1602526614344,1602526614344
1602526614436,0,0,0,0,1602526614436,1602526614436,1602526614436,1602526614436,1602526614436,1602526614436,1602526614439,1602526614440,1602526614441,1602526614469,1602526615030,1602526615034,1602526615034,1602526615148,1602526615148,1602526615148
1602526615284,0,0,0,0,1602526615283,1602526615283,1602526615283,1602526615283,1602526615283,1602526615283,1602526615288,1602526615289,1602526615289,1602526615317,1602526615865,1602526615867,1602526615867,1602526615980,1602526615980,1602526615980
1602526616069,0,0,0,0,1602526616069,1602526616069,1602526616069,1602526616069,1602526616069,1602526616069,1602526616073,1602526616074,1602526616074,1602526616103,1602526616666,1602526616667,1602526616668,1602526616783,1602526616783,1602526616783
1602526616952,0,0,0,0,1602526616952,1602526616952,1602526616952,1602526616952,1602526616952,1602526616952,1602526616958,1602526616959,1602526616959,1602526616990,1602526617566,1602526617574,1602526617574,1602526617680,1602526617680,1602526617680
1602526617786,0,0,0,0,1602526617786,1602526617786,1602526617786,1602526617786,1602526617786,1602526617786,1602526617790,1602526617791,1602526617791,1602526617819,1602526618388,1602526618390,1602526618390,1602526618626,1602526618626,1602526618626
1602526618784,0,0,0,0,1602526618783,1602526618783,1602526618783,1602526618783,1602526618783,1602526618783,1602526618787,1602526618788,1602526618789,1602526618812,1602526619376,1602526619378,1602526619378,1602526619496,1602526619496,1602526619496
1602526619634,0,0,0,0,1602526619633,1602526619633,1602526619633,1602526619633,1602526619633,1602526619633,1602526619639,1602526619640,1602526619640,1602526619667,1602526620221,1602526620224,1602526620224,1602526620350,1602526620350,1602526620350
1602526620505,0,0,0,0,1602526620505,1602526620505,1602526620505,1602526620505,1602526620505,1602526620505,1602526620509,1602526620511,1602526620511,1602526620540,1602526621094,1602526621096,1602526621096,1602526621210,1602526621210,1602526621210
1602526621351,0,0,0,0,1602526621351,1602526621351,1602526621351,1602526621351,1602526621351,1602526621351,1602526621355,1602526621356,1602526621357,1602526621385,1602526621948,1602526621950,1602526621951,1602526622064,1602526622064,1602526622064
1602526622219,0,0,0,0,1602526622218,1602526622218,1602526622218,1602526622218,1602526622218,1602526622218,1602526622224,1602526622226,1602526622226,1602526622256,1602526622855,1602526622864,1602526622864,1602526622975,1602526622976,1602526622976
1602526623169,0,0,0,0,1602526623169,1602526623169,1602526623169,1602526623169,1602526623169,1602526623169,1602526623172,1602526623174,1602526623174,1602526623231,1602526623807,1602526623809,1602526623809,1602526623927,1602526623927,1602526623927
1602526624018,0,0,0,0,1602526624018,1602526624018,1602526624018,1602526624018,1602526624018,1602526624018,1602526624023,1602526624024,1602526624024,1602526624045,1602526624633,1602526624635,1602526624635,1602526624747,1602526624747,1602526624747
1602526624884,0,0,0,0,1602526624884,1602526624884,1602526624884,1602526624884,1602526624884,1602526624884,1602526624888,1602526624889,1602526624889,1602526624917,1602526625469,1602526625471,1602526625471,1602526625592,1602526625592,1602526625592
1602526625794,0,0,0,0,1602526625793,1602526625793,1602526625793,1602526625793,1602526625793,1602526625793,1602526625804,1602526625805,1602526625805,1602526625837,1602526626403,1602526626405,1602526626405,1602526626529,1602526626529,1602526626529
1602526626668,0,0,0,0,1602526626668,1602526626668,1602526626668,1602526626668,1602526626668,1602526626668,1602526626672,1602526626673,1602526626673,1602526626701,1602526627278,1602526627279,1602526627279,1602526627421,1602526627421,1602526627421
1602526627717,0,0,0,0,1602526627717,1602526627717,1602526627717,1602526627717,1602526627717,1602526627717,1602526627724,1602526627724,1602526627724,1602526627757,1602526628353,1602526628363,1602526628363,1602526628465,1602526628466,1602526628466
1602526628621,0,0,0,0,1602526628620,1602526628620,1602526628620,1602526628620,1602526628620,1602526628620,1602526628635,1602526628636,1602526628636,1602526628667,1602526629232,1602526629234,1602526629234,1602526629346,1602526629346,1602526629346
1602526629435,0,0,0,0,1602526629435,1602526629435,1602526629435,1602526629435,1602526629435,1602526629435,1602526629438,1602526629440,1602526629440,1602526629469,1602526630035,1602526630037,1602526630038,1602526630160,1602526630160,1602526630160
1602526630285,0,0,0,0,1602526630285,1602526630285,1602526630285,1602526630285,1602526630285,1602526630285,1602526630290,1602526630291,1602526630291,1602526630324,1602526630890,1602526630892,1602526630892,1602526631012,1602526631012,1602526631012
1602526631102,0,0,0,0,1602526631102,1602526631102,1602526631102,1602526631102,1602526631102,1602526631102,1602526631105,1602526631106,1602526631107,1602526631136,1602526631701,1602526631703,1602526631703,1602526631834,1602526631834,1602526631834
1602526632118,0,0,0,0,1602526632117,1602526632117,1602526632117,1602526632117,1602526632117,1602526632117,1602526632125,1602526632126,1602526632126,1602526632172,1602526632733,1602526632735,1602526632735,1602526632852,1602526632852,1602526632852
1602526633018,0,0,0,0,1602526633018,1602526633018,1602526633018,1602526633018,1602526633018,1602526633018,1602526633023,1602526633025,1602526633025,1602526633055,1602526633641,1602526633652,1602526633652,1602526633759,1602526633759,1602526633760
1602526633884,0,0,0,0,1602526633883,1602526633883,1602526633883,1602526633883,1602526633883,1602526633883,1602526633888,1602526633890,1602526633890,1602526633917,1602526634484,1602526634486,1602526634486,1602526634602,1602526634602,1602526634602
1602526634701,0,0,0,0,1602526634701,1602526634701,1602526634701,1602526634701,1602526634701,1602526634701,1602526634705,1602526634706,1602526634706,1602526634733,1602526635291,1602526635293,1602526635294,1602526635409,1602526635410,1602526635410
1602526635553,0,0,0,0,1602526635552,1602526635552,1602526635552,1602526635552,1602526635552,1602526635552,1602526635556,1602526635557,1602526635557,1602526635586,1602526636164,1602526636168,1602526636168,1602526636409,1602526636409,1602526636410
1602526636569,0,0,0,0,1602526636569,1602526636569,1602526636569,1602526636569,1602526636569,1602526636569,1602526636574,1602526636574,1602526636574,1602526636608,1602526637158,1602526637160,1602526637161,1602526637283,1602526637283,1602526637284
1602526637369,0,0,0,0,1602526637369,1602526637369,1602526637369,1602526637369,1602526637369,1602526637369,1602526637373,1602526637373,1602526637373,1602526637405,1602526637983,1602526637985,1602526637986,1602526638102,1602526638102,1602526638102
1602526638335,0,0,0,0,1602526638334,1602526638334,1602526638334,1602526638334,1602526638334,1602526638334,1602526638342,1602526638343,1602526638343,1602526638388,1602526638972,1602526638980,1602526638980,1602526639093,1602526639093,1602526639093
1602526639304,0,0,0,0,1602526639303,1602526639303,1602526639303,1602526639303,1602526639303,1602526639303,1602526639317,1602526639318,1602526639319,1602526639350,1602526639904,1602526639905,1602526639906,1602526640025,1602526640025,1602526640025
1602526640117,0,0,0,0,1602526640117,1602526640117,1602526640117,1602526640117,1602526640117,1602526640117,1602526640120,1602526640122,1602526640122,1602526640149,1602526640782,1602526640784,1602526640784,1602526641016,1602526641016,1602526641016
