navigationStart,unloadEventStart,unloadEventEnd,redirectStart,redirectEnd,fetchStart,domainLookupStart,domainLookupEnd,connectStart,connectEnd,secureConnectionStart,requestStart,responseStart,responseEnd,domLoading,domInteractive,domContentLoadedEventStart,domContentLoadedEventEnd,domComplete,loadEventStart,loadEventEnd
1602525258077,0,0,0,0,1602525258077,1602525258077,1602525258077,1602525258077,1602525258077,1602525258077,1602525258088,1602525258088,1602525258089,1602525258111,1602525258392,1602525258406,1602525258407,1602525258471,1602525258471,1602525258471
1602525258660,0,0,0,0,1602525258659,1602525258659,1602525258659,1602525258659,1602525258659,1602525258659,1602525258664,1602525258665,1602525258665,1602525258687,1602525258988,1602525259005,1602525259005,1602525259122,1602525259122,1602525259122
1602525259248,0,0,0,0,1602525259248,1602525259248,1602525259248,1602525259248,1602525259248,1602525259248,1602525259251,1602525259252,1602525259252,1602525259273,1602525259529,1602525259533,1602525259533,1602525259602,1602525259602,1602525259602
1602525259766,0,0,0,0,1602525259765,1602525259765,1602525259765,1602525259765,1602525259765,1602525259765,1602525259776,1602525259776,1602525259776,1602525259821,1602525260091,1602525260094,1602525260094,1602525260162,1602525260162,1602525260162
1602525260297,0,0,0,0,1602525260297,1602525260297,1602525260297,1602525260297,1602525260297,1602525260297,1602525260301,1602525260302,1602525260302,1602525260324,1602525260596,1602525260611,1602525260611,1602525260693,1602525260693,1602525260693
1602525260881,0,0,0,0,1602525260881,1602525260881,1602525260881,1602525260881,1602525260881,1602525260881,1602525260886,1602525260887,1602525260887,1602525260910,1602525261221,1602525261241,1602525261242,1602525261289,1602525261289,1602525261289
1602525261430,0,0,0,0,1602525261429,1602525261429,1602525261429,1602525261429,1602525261429,1602525261429,1602525261434,1602525261434,1602525261434,1602525261448,1602525261720,1602525261732,1602525261733,1602525261795,1602525261795,1602525261795
1602525261948,0,0,0,0,1602525261948,1602525261948,1602525261948,1602525261948,1602525261948,1602525261948,1602525261951,1602525261952,1602525261952,1602525261973,1602525262274,1602525262276,1602525262276,1602525262357,1602525262357,1602525262357
1602525262465,0,0,0,0,1602525262464,1602525262464,1602525262464,1602525262464,1602525262464,1602525262464,1602525262469,1602525262469,1602525262469,1602525262491,1602525262754,1602525262767,1602525262767,1602525262826,1602525262826,1602525262827
1602525262948,0,0,0,0,1602525262947,1602525262947,1602525262947,1602525262947,1602525262947,1602525262947,1602525262951,1602525262953,1602525262953,1602525262973,1602525263269,1602525263289,1602525263289,1602525263352,1602525263352,1602525263352
1602525263698,0,0,0,0,1602525263698,1602525263698,1602525263698,1602525263698,1602525263698,1602525263698,1602525263701,1602525263703,1602525263703,1602525263723,1602525264020,1602525264021,1602525264022,1602525264110,1602525264110,1602525264110
1602525264232,0,0,0,0,1602525264232,1602525264232,1602525264232,1602525264232,1602525264232,1602525264232,1602525264236,1602525264236,1602525264236,1602525264259,1602525264532,1602525264534,1602525264534,1602525264610,1602525264610,1602525264610
1602525264731,0,0,0,0,1602525264731,1602525264731,1602525264731,1602525264731,1602525264731,1602525264731,1602525264735,1602525264736,1602525264736,1602525264757,1602525265021,1602525265036,1602525265037,1602525265115,1602525265115,1602525265115
1602525265283,0,0,0,0,1602525265282,1602525265282,1602525265282,1602525265282,1602525265282,1602525265282,1602525265295,1602525265296,1602525265296,1602525265342,1602525265648,1602525265660,1602525265660,1602525265731,1602525265731,1602525265731
1602525265931,0,0,0,0,1602525265930,1602525265930,1602525265930,1602525265930,1602525265930,1602525265930,1602525265936,1602525265937,1602525265937,1602525265961,1602525266279,1602525266305,1602525266306,1602525266348,1602525266348,1602525266349
1602525266465,0,0,0,0,1602525266465,1602525266465,1602525266465,1602525266465,1602525266465,1602525266465,1602525266469,1602525266470,1602525266470,1602525266491,1602525266760,1602525266774,1602525266775,1602525266859,1602525266859,1602525266859
1602525266964,0,0,0,0,1602525266964,1602525266964,1602525266964,1602525266964,1602525266964,1602525266964,1602525266968,1602525266968,1602525266968,1602525266990,1602525267267,1602525267285,1602525267285,1602525267346,1602525267346,1602525267346
1602525267539,0,0,0,0,1602525267539,1602525267539,1602525267539,1602525267539,1602525267539,1602525267539,1602525267551,1602525267552,1602525267552,1602525267600,1602525267880,1602525267882,1602525267882,1602525267960,1602525267960,1602525267961
1602525268316,0,0,0,0,1602525268316,1602525268316,1602525268316,1602525268316,1602525268316,1602525268316,1602525268323,1602525268324,1602525268324,1602525268346,1602525268637,1602525268655,1602525268655,1602525268743,1602525268743,1602525268743
1602525268832,0,0,0,0,1602525268832,1602525268832,1602525268832,1602525268832,1602525268832,1602525268832,1602525268836,1602525268837,1602525268837,1602525268850,1602525269178,1602525269191,1602525269191,1602525269269,1602525269269,1602525269269
1602525269398,0,0,0,0,1602525269398,1602525269398,1602525269398,1602525269398,1602525269398,1602525269398,1602525269403,1602525269403,1602525269403,1602525269424,1602525269726,1602525269728,1602525269728,1602525269801,1602525269801,1602525269801
1602525269935,0,0,0,0,1602525269934,1602525269934,1602525269934,1602525269934,1602525269934,1602525269934,1602525269948,1602525269949,1602525269950,1602525269992,1602525270267,1602525270286,1602525270286,1602525270363,1602525270363,1602525270363
1602525270498,0,0,0,0,1602525270498,1602525270498,1602525270498,1602525270498,1602525270498,1602525270498,1602525270501,1602525270502,1602525270502,1602525270516,1602525270789,1602525270792,1602525270792,1602525270870,1602525270871,1602525270871
1602525271048,0,0,0,0,1602525271048,1602525271048,1602525271048,1602525271048,1602525271048,1602525271048,1602525271055,1602525271056,1602525271056,1602525271083,1602525271375,1602525271396,1602525271396,1602525271466,1602525271466,1602525271466
1602525271581,0,0,0,0,1602525271581,1602525271581,1602525271581,1602525271581,1602525271581,1602525271581,1602525271585,1602525271586,1602525271586,1602525271607,1602525271896,1602525271910,1602525271910,1602525271995,1602525271996,1602525271996
1602525272245,0,0,0,0,1602525272245,1602525272245,1602525272245,1602525272245,1602525272245,1602525272245,1602525272251,1602525272252,1602525272252,1602525272266,1602525272552,1602525272564,1602525272564,1602525272667,1602525272667,1602525272668
1602525272932,0,0,0,0,1602525272931,1602525272931,1602525272931,1602525272931,1602525272931,1602525272931,1602525272937,1602525272938,1602525272938,1602525272956,1602525273217,1602525273235,1602525273235,1602525273306,1602525273306,1602525273307
1602525273448,0,0,0,0,1602525273448,1602525273448,1602525273448,1602525273448,1602525273448,1602525273448,1602525273452,1602525273453,1602525273453,1602525273475,1602525273789,1602525273807,1602525273807,1602525273863,1602525273863,1602525273863
1602525273981,0,0,0,0,1602525273980,1602525273980,1602525273980,1602525273980,1602525273980,1602525273980,1602525273984,1602525273986,1602525273986,1602525274007,1602525274280,1602525274292,1602525274292,1602525274401,1602525274402,1602525274402
1602525274499,0,0,0,0,1602525274499,1602525274499,1602525274499,1602525274499,1602525274499,1602525274499,1602525274503,1602525274503,1602525274504,1602525274526,1602525274822,1602525274824,1602525274825,1602525274921,1602525274921,1602525274921
1602525275039,0,0,0,0,1602525275038,1602525275038,1602525275038,1602525275038,1602525275038,1602525275038,1602525275052,1602525275053,1602525275053,1602525275101,1602525275362,1602525275373,1602525275374,1602525275443,1602525275443,1602525275444
1602525275568,0,0,0,0,1602525275567,1602525275567,1602525275567,1602525275567,1602525275567,1602525275567,1602525275580,1602525275581,1602525275582,1602525275614,1602525275917,1602525275930,1602525275930,1602525275993,1602525275993,1602525275993
1602525276215,0,0,0,0,1602525276215,1602525276215,1602525276215,1602525276215,1602525276215,1602525276215,1602525276220,1602525276221,1602525276221,1602525276247,1602525276568,1602525276589,1602525276590,1602525276639,1602525276639,1602525276639
1602525276844,0,0,0,0,1602525276843,1602525276843,1602525276843,1602525276843,1602525276843,1602525276843,1602525276848,1602525276849,1602525276849,1602525276869,1602525277156,1602525277168,1602525277168,1602525277289,1602525277289,1602525277289
1602525277585,0,0,0,0,1602525277585,1602525277585,1602525277585,1602525277585,1602525277585,1602525277585,1602525277600,1602525277601,1602525277601,1602525277652,1602525277941,1602525277958,1602525277959,1602525278041,1602525278041,1602525278041
1602525278183,0,0,0,0,1602525278182,1602525278182,1602525278182,1602525278182,1602525278182,1602525278182,1602525278187,1602525278187,1602525278188,1602525278210,1602525278488,1602525278490,1602525278490,1602525278579,1602525278579,1602525278579
1602525278748,0,0,0,0,1602525278748,1602525278748,1602525278748,1602525278748,1602525278748,1602525278748,1602525278753,1602525278753,1602525278754,1602525278783,1602525279074,1602525279076,1602525279076,1602525279156,1602525279156,1602525279156
1602525279281,0,0,0,0,1602525279280,1602525279280,1602525279280,1602525279280,1602525279280,1602525279280,1602525279285,1602525279286,1602525279286,1602525279309,1602525279612,1602525279614,1602525279614,1602525279693,1602525279693,1602525279693
1602525279851,0,0,0,0,1602525279850,1602525279850,1602525279850,1602525279850,1602525279850,1602525279850,1602525279870,1602525279871,1602525279871,1602525279901,1602525280218,1602525280220,1602525280220,1602525280293,1602525280294,1602525280294
1602525280432,0,0,0,0,1602525280432,1602525280432,1602525280432,1602525280432,1602525280432,1602525280432,1602525280435,1602525280436,1602525280436,1602525280448,1602525280736,1602525280738,1602525280738,1602525280822,1602525280822,1602525280822
1602525281016,0,0,0,0,1602525281016,1602525281016,1602525281016,1602525281016,1602525281016,1602525281016,1602525281019,1602525281021,1602525281021,1602525281052,1602525281339,1602525281341,1602525281342,1602525281427,1602525281427,1602525281427
1602525281612,0,0,0,0,1602525281611,1602525281611,1602525281611,1602525281611,1602525281611,1602525281611,1602525281621,1602525281622,1602525281622,1602525281637,1602525281995,1602525282019,1602525282019,1602525282100,1602525282100,1602525282100
1602525282669,0,0,0,0,1602525282669,1602525282669,1602525282669,1602525282669,1602525282669,1602525282669,1602525282673,1602525282674,1602525282674,1602525282689,1602525283016,1602525283028,1602525283028,1602525283107,1602525283107,1602525283108
1602525283348,0,0,0,0,1602525283348,1602525283348,1602525283348,1602525283348,1602525283348,1602525283348,1602525283353,1602525283353,1602525283353,1602525283400,1602525283691,1602525283704,1602525283704,1602525283765,1602525283765,1602525283766
1602525283898,0,0,0,0,1602525283897,1602525283897,1602525283897,1602525283897,1602525283897,1602525283897,1602525283902,1602525283902,1602525283902,1602525283924,1602525284230,1602525284232,1602525284232,1602525284309,1602525284309,1602525284309
1602525284450,0,0,0,0,1602525284450,1602525284450,1602525284450,1602525284450,1602525284450,1602525284450,1602525284457,1602525284457,1602525284457,1602525284482,1602525284770,1602525284782,1602525284782,1602525284847,1602525284847,1602525284847
1602525284997,0,0,0,0,1602525284996,1602525284996,1602525284996,1602525284996,1602525284996,1602525284996,1602525285000,1602525285001,1602525285001,1602525285022,1602525285305,1602525285318,1602525285318,1602525285386,1602525285387,1602525285387
1602525285536,0,0,0,0,1602525285534,1602525285534,1602525285534,1602525285534,1602525285534,1602525285534,1602525285545,1602525285546,1602525285546,1602525285569,1602525285871,1602525285872,1602525285872,1602525285948,1602525285948,1602525285949
1602525286085,0,0,0,0,1602525286085,1602525286085,1602525286085,1602525286085,1602525286085,1602525286085,1602525286089,1602525286090,1602525286090,1602525286115,1602525286411,1602525286413,1602525286413,1602525286500,1602525286500,1602525286500
1602525286962,0,0,0,0,1602525286962,1602525286962,1602525286962,1602525286962,1602525286962,1602525286962,1602525286970,1602525286970,1602525286970,1602525286994,1602525287315,1602525287340,1602525287340,1602525287396,1602525287396,1602525287396
1602525287499,0,0,0,0,1602525287499,1602525287499,1602525287499,1602525287499,1602525287499,1602525287499,1602525287502,1602525287503,1602525287503,1602525287525,1602525287837,1602525287838,1602525287839,1602525287938,1602525287938,1602525287938
1602525288047,0,0,0,0,1602525288047,1602525288047,1602525288047,1602525288047,1602525288047,1602525288047,1602525288051,1602525288052,1602525288052,1602525288072,1602525288376,1602525288396,1602525288396,1602525288456,1602525288456,1602525288457
1602525288633,0,0,0,0,1602525288633,1602525288633,1602525288633,1602525288633,1602525288633,1602525288633,1602525288639,1602525288640,1602525288640,1602525288676,1602525288971,1602525288990,1602525288990,1602525289047,1602525289048,1602525289048
1602525289164,0,0,0,0,1602525289163,1602525289163,1602525289163,1602525289163,1602525289163,1602525289163,1602525289169,1602525289170,1602525289170,1602525289192,1602525289501,1602525289522,1602525289522,1602525289589,1602525289589,1602525289589
1602525289768,0,0,0,0,1602525289767,1602525289767,1602525289767,1602525289767,1602525289767,1602525289767,1602525289781,1602525289782,1602525289782,1602525289848,1602525290140,1602525290142,1602525290142,1602525290215,1602525290215,1602525290216
1602525290332,0,0,0,0,1602525290332,1602525290332,1602525290332,1602525290332,1602525290332,1602525290332,1602525290335,1602525290336,1602525290336,1602525290359,1602525290680,1602525290692,1602525290692,1602525290766,1602525290766,1602525290766
1602525290954,0,0,0,0,1602525290954,1602525290954,1602525290954,1602525290954,1602525290954,1602525290954,1602525290965,1602525290965,1602525290965,1602525290987,1602525291284,1602525291294,1602525291294,1602525291397,1602525291397,1602525291397
1602525291631,0,0,0,0,1602525291631,1602525291631,1602525291631,1602525291631,1602525291631,1602525291631,1602525291635,1602525291637,1602525291637,1602525291663,1602525291980,1602525291993,1602525291993,1602525292072,1602525292072,1602525292072
1602525292281,0,0,0,0,1602525292280,1602525292280,1602525292280,1602525292280,1602525292280,1602525292280,1602525292286,1602525292288,1602525292288,1602525292314,1602525292633,1602525292658,1602525292658,1602525292725,1602525292725,1602525292726
1602525292901,0,0,0,0,1602525292900,1602525292900,1602525292900,1602525292900,1602525292900,1602525292900,1602525292913,1602525292915,1602525292915,1602525292959,1602525293258,1602525293260,1602525293260,1602525293347,1602525293347,1602525293348
1602525293449,0,0,0,0,1602525293449,1602525293449,1602525293449,1602525293449,1602525293449,1602525293449,1602525293452,1602525293453,1602525293453,1602525293476,1602525293786,1602525293788,1602525293789,1602525293867,1602525293867,1602525293868
1602525294031,0,0,0,0,1602525294030,1602525294030,1602525294030,1602525294030,1602525294030,1602525294030,1602525294035,1602525294036,1602525294036,1602525294058,1602525294350,1602525294368,1602525294368,1602525294433,1602525294433,1602525294433
1602525294631,0,0,0,0,1602525294631,1602525294631,1602525294631,1602525294631,1602525294631,1602525294631,1602525294636,1602525294636,1602525294636,1602525294662,1602525294967,1602525294986,1602525294986,1602525295054,1602525295054,1602525295054
1602525295166,0,0,0,0,1602525295165,1602525295165,1602525295165,1602525295165,1602525295165,1602525295165,1602525295170,1602525295170,1602525295170,1602525295195,1602525295488,1602525295490,1602525295490,1602525295577,1602525295577,1602525295577
1602525295842,0,0,0,0,1602525295842,1602525295842,1602525295842,1602525295842,1602525295842,1602525295842,1602525295846,1602525295847,1602525295847,1602525295859,1602525296180,1602525296192,1602525296192,1602525296268,1602525296269,1602525296269
1602525296414,0,0,0,0,1602525296413,1602525296413,1602525296413,1602525296413,1602525296413,1602525296413,1602525296418,1602525296419,1602525296419,1602525296441,1602525296725,1602525296737,1602525296737,1602525296813,1602525296813,1602525296813
1602525296965,0,0,0,0,1602525296964,1602525296964,1602525296964,1602525296964,1602525296964,1602525296964,1602525296968,1602525296970,1602525296970,1602525296991,1602525297293,1602525297312,1602525297312,1602525297390,1602525297390,1602525297390
1602525297582,0,0,0,0,1602525297582,1602525297582,1602525297582,1602525297582,1602525297582,1602525297582,1602525297587,1602525297589,1602525297589,1602525297615,1602525297944,1602525297969,1602525297969,1602525298028,1602525298029,1602525298029
1602525298148,0,0,0,0,1602525298148,1602525298148,1602525298148,1602525298148,1602525298148,1602525298148,1602525298152,1602525298152,1602525298153,1602525298175,1602525298493,1602525298516,1602525298516,1602525298591,1602525298591,1602525298591
1602525298699,0,0,0,0,1602525298699,1602525298699,1602525298699,1602525298699,1602525298699,1602525298699,1602525298703,1602525298704,1602525298704,1602525298719,1602525299036,1602525299055,1602525299055,1602525299117,1602525299117,1602525299117
1602525299264,0,0,0,0,1602525299264,1602525299264,1602525299264,1602525299264,1602525299264,1602525299264,1602525299267,1602525299268,1602525299268,1602525299291,1602525299577,1602525299582,1602525299582,1602525299676,1602525299676,1602525299676
1602525299918,0,0,0,0,1602525299917,1602525299917,1602525299917,1602525299917,1602525299917,1602525299917,1602525299933,1602525299934,1602525299934,1602525299983,1602525300318,1602525300319,1602525300319,1602525300407,1602525300407,1602525300407
1602525300690,0,0,0,0,1602525300690,1602525300690,1602525300690,1602525300690,1602525300690,1602525300690,1602525300694,1602525300694,1602525300694,1602525300717,1602525301025,1602525301026,1602525301026,1602525301125,1602525301125,1602525301126
1602525301248,0,0,0,0,1602525301247,1602525301247,1602525301247,1602525301247,1602525301247,1602525301247,1602525301252,1602525301253,1602525301253,1602525301274,1602525301560,1602525301575,1602525301576,1602525301644,1602525301644,1602525301644
1602525301764,0,0,0,0,1602525301764,1602525301764,1602525301764,1602525301764,1602525301764,1602525301764,1602525301768,1602525301768,1602525301768,1602525301790,1602525302096,1602525302110,1602525302110,1602525302206,1602525302206,1602525302206
1602525302314,0,0,0,0,1602525302313,1602525302313,1602525302313,1602525302313,1602525302313,1602525302313,1602525302318,1602525302318,1602525302318,1602525302341,1602525302660,1602525302675,1602525302675,1602525302762,1602525302762,1602525302762
1602525302982,0,0,0,0,1602525302982,1602525302982,1602525302982,1602525302982,1602525302982,1602525302982,1602525302987,1602525302988,1602525302988,1602525303015,1602525303315,1602525303339,1602525303339,1602525303405,1602525303405,1602525303405
1602525303516,0,0,0,0,1602525303516,1602525303516,1602525303516,1602525303516,1602525303516,1602525303516,1602525303519,1602525303521,1602525303521,1602525303546,1602525303840,1602525303842,1602525303842,1602525303921,1602525303921,1602525303922
1602525304080,0,0,0,0,1602525304080,1602525304080,1602525304080,1602525304080,1602525304080,1602525304080,1602525304087,1602525304088,1602525304088,1602525304117,1602525304419,1602525304432,1602525304432,1602525304501,1602525304501,1602525304501
1602525304760,0,0,0,0,1602525304760,1602525304760,1602525304760,1602525304760,1602525304760,1602525304760,1602525304765,1602525304766,1602525304766,1602525304786,1602525305079,1602525305091,1602525305091,1602525305253,1602525305253,1602525305254
1602525305381,0,0,0,0,1602525305381,1602525305381,1602525305381,1602525305381,1602525305381,1602525305381,1602525305384,1602525305385,1602525305385,1602525305407,1602525305739,1602525305758,1602525305758,1602525305826,1602525305826,1602525305826
1602525305948,0,0,0,0,1602525305948,1602525305948,1602525305948,1602525305948,1602525305948,1602525305948,1602525305953,1602525305953,1602525305953,1602525305974,1602525306290,1602525306308,1602525306308,1602525306373,1602525306373,1602525306373
1602525306482,0,0,0,0,1602525306482,1602525306482,1602525306482,1602525306482,1602525306482,1602525306482,1602525306486,1602525306487,1602525306487,1602525306508,1602525306819,1602525306821,1602525306821,1602525306910,1602525306910,1602525306910
1602525307030,0,0,0,0,1602525307029,1602525307029,1602525307029,1602525307029,1602525307029,1602525307029,1602525307034,1602525307035,1602525307035,1602525307057,1602525307370,1602525307387,1602525307387,1602525307450,1602525307450,1602525307450
1602525307598,0,0,0,0,1602525307597,1602525307597,1602525307597,1602525307597,1602525307597,1602525307597,1602525307604,1602525307605,1602525307605,1602525307624,1602525307917,1602525307940,1602525307940,1602525308017,1602525308017,1602525308018
1602525308215,0,0,0,0,1602525308215,1602525308215,1602525308215,1602525308215,1602525308215,1602525308215,1602525308220,1602525308221,1602525308221,1602525308248,1602525308585,1602525308605,1602525308606,1602525308669,1602525308669,1602525308669
1602525308781,0,0,0,0,1602525308781,1602525308781,1602525308781,1602525308781,1602525308781,1602525308781,1602525308786,1602525308787,1602525308787,1602525308806,1602525309107,1602525309109,1602525309109,1602525309201,1602525309201,1602525309201
1602525309460,0,0,0,0,1602525309459,1602525309459,1602525309459,1602525309459,1602525309459,1602525309459,1602525309464,1602525309465,1602525309465,1602525309477,1602525309788,1602525309805,1602525309805,1602525309911,1602525309911,1602525309912
1602525310099,0,0,0,0,1602525310099,1602525310099,1602525310099,1602525310099,1602525310099,1602525310099,1602525310104,1602525310104,1602525310104,1602525310141,1602525310443,1602525310466,1602525310466,1602525310558,1602525310558,1602525310558
1602525310681,0,0,0,0,1602525310681,1602525310681,1602525310681,1602525310681,1602525310681,1602525310681,1602525310684,1602525310686,1602525310686,1602525310707,1602525311013,1602525311025,1602525311025,1602525311096,1602525311096,1602525311096
1602525311300,0,0,0,0,1602525311299,1602525311299,1602525311299,1602525311299,1602525311299,1602525311299,1602525311315,1602525311315,1602525311315,1602525311361,1602525311632,1602525311634,1602525311634,1602525311723,1602525311723,1602525311723
1602525311885,0,0,0,0,1602525311884,1602525311884,1602525311884,1602525311884,1602525311884,1602525311884,1602525311904,1602525311906,1602525311906,1602525311939,1602525312238,1602525312250,1602525312251,1602525312329,1602525312329,1602525312329
1602525312475,0,0,0,0,1602525312474,1602525312474,1602525312474,1602525312474,1602525312474,1602525312474,1602525312492,1602525312493,1602525312493,1602525312525,1602525312829,1602525312840,1602525312841,1602525312926,1602525312926,1602525312926
1602525313098,0,0,0,0,1602525313098,1602525313098,1602525313098,1602525313098,1602525313098,1602525313098,1602525313106,1602525313107,1602525313107,1602525313141,1602525313466,1602525313489,1602525313490,1602525313579,1602525313579,1602525313579
1602525313769,0,0,0,0,1602525313768,1602525313768,1602525313768,1602525313768,1602525313768,1602525313768,1602525313778,1602525313779,1602525313779,1602525313808,1602525314163,1602525314186,1602525314186,1602525314273,1602525314273,1602525314273
1602525314582,0,0,0,0,1602525314582,1602525314582,1602525314582,1602525314582,1602525314582,1602525314582,1602525314586,1602525314587,1602525314587,1602525314620,1602525314937,1602525314939,1602525314939,1602525315019,1602525315019,1602525315019
1602525315150,0,0,0,0,1602525315150,1602525315150,1602525315150,1602525315150,1602525315150,1602525315150,1602525315154,1602525315155,1602525315155,1602525315184,1602525315483,1602525315498,1602525315498,1602525315590,1602525315590,1602525315590
1602525315731,0,0,0,0,1602525315731,1602525315731,1602525315731,1602525315731,1602525315731,1602525315731,1602525315734,1602525315735,1602525315735,1602525315756,1602525316054,1602525316072,1602525316073,1602525316147,1602525316147,1602525316147
1602525316265,0,0,0,0,1602525316265,1602525316265,1602525316265,1602525316265,1602525316265,1602525316265,1602525316268,1602525316270,1602525316270,1602525316292,1602525316595,1602525316598,1602525316598,1602525316708,1602525316708,1602525316709
1602525316848,0,0,0,0,1602525316848,1602525316848,1602525316848,1602525316848,1602525316848,1602525316848,1602525316854,1602525316856,1602525316856,1602525316885,1602525317174,1602525317186,1602525317186,1602525317264,1602525317264,1602525317264
1602525317414,0,0,0,0,1602525317414,1602525317414,1602525317414,1602525317414,1602525317414,1602525317414,1602525317418,1602525317419,1602525317419,1602525317443,1602525317770,1602525317788,1602525317788,1602525317858,1602525317858,1602525317858
1602525317981,0,0,0,0,1602525317980,1602525317980,1602525317980,1602525317980,1602525317980,1602525317980,1602525317985,1602525317986,1602525317986,1602525318007,1602525318301,1602525318319,1602525318319,1602525318384,1602525318385,1602525318385
1602525318625,0,0,0,0,1602525318625,1602525318625,1602525318625,1602525318625,1602525318625,1602525318625,1602525318630,1602525318630,1602525318630,1602525318643,1602525318981,1602525319000,1602525319001,1602525319158,1602525319158,1602525319158
1602525319348,0,0,0,0,1602525319348,1602525319348,1602525319348,1602525319348,1602525319348,1602525319348,1602525319356,1602525319357,1602525319357,1602525319386,1602525319713,1602525319738,1602525319739,1602525319805,1602525319805,1602525319805
1602525320019,0,0,0,0,1602525320018,1602525320018,1602525320018,1602525320018,1602525320018,1602525320018,1602525320034,1602525320036,1602525320036,1602525320081,1602525320404,1602525320416,1602525320416,1602525320492,1602525320492,1602525320492
1602525320634,0,0,0,0,1602525320634,1602525320634,1602525320634,1602525320634,1602525320634,1602525320634,1602525320639,1602525320639,1602525320639,1602525320666,1602525320952,1602525320956,1602525320956,1602525321058,1602525321058,1602525321058
1602525321165,0,0,0,0,1602525321165,1602525321165,1602525321165,1602525321165,1602525321165,1602525321165,1602525321169,1602525321170,1602525321170,1602525321192,1602525321510,1602525321514,1602525321514,1602525321602,1602525321602,1602525321602
1602525321782,0,0,0,0,1602525321782,1602525321782,1602525321782,1602525321782,1602525321782,1602525321782,1602525321787,1602525321788,1602525321788,1602525321808,1602525322127,1602525322139,1602525322139,1602525322211,1602525322211,1602525322211
1602525322365,0,0,0,0,1602525322364,1602525322364,1602525322364,1602525322364,1602525322364,1602525322364,1602525322370,1602525322371,1602525322371,1602525322395,1602525322703,1602525322720,1602525322721,1602525322798,1602525322798,1602525322798
1602525322915,0,0,0,0,1602525322915,1602525322915,1602525322915,1602525322915,1602525322915,1602525322915,1602525322919,1602525322920,1602525322920,1602525322936,1602525323263,1602525323265,1602525323265,1602525323362,1602525323362,1602525323362
1602525323611,0,0,0,0,1602525323610,1602525323610,1602525323610,1602525323610,1602525323610,1602525323610,1602525323615,1602525323616,1602525323616,1602525323640,1602525323954,1602525323972,1602525323972,1602525324043,1602525324043,1602525324044
1602525324235,0,0,0,0,1602525324234,1602525324234,1602525324234,1602525324234,1602525324234,1602525324234,1602525324245,1602525324247,1602525324247,1602525324279,1602525324613,1602525324625,1602525324626,1602525324721,1602525324721,1602525324721
1602525324931,0,0,0,0,1602525324930,1602525324930,1602525324930,1602525324930,1602525324930,1602525324930,1602525324937,1602525324939,1602525324939,1602525324958,1602525325282,1602525325293,1602525325294,1602525325369,1602525325369,1602525325369
1602525325568,0,0,0,0,1602525325567,1602525325567,1602525325567,1602525325567,1602525325567,1602525325567,1602525325583,1602525325584,1602525325584,1602525325621,1602525325939,1602525325942,1602525325942,1602525326050,1602525326050,1602525326051
1602525326201,0,0,0,0,1602525326201,1602525326201,1602525326201,1602525326201,1602525326201,1602525326201,1602525326215,1602525326216,1602525326216,1602525326270,1602525326584,1602525326603,1602525326603,1602525326686,1602525326687,1602525326687
1602525326815,0,0,0,0,1602525326815,1602525326815,1602525326815,1602525326815,1602525326815,1602525326815,1602525326819,1602525326820,1602525326820,1602525326845,1602525327147,1602525327159,1602525327160,1602525327244,1602525327244,1602525327244
1602525327348,0,0,0,0,1602525327348,1602525327348,1602525327348,1602525327348,1602525327348,1602525327348,1602525327352,1602525327353,1602525327353,1602525327376,1602525327704,1602525327705,1602525327706,1602525327791,1602525327791,1602525327791
1602525327987,0,0,0,0,1602525327987,1602525327987,1602525327987,1602525327987,1602525327987,1602525327987,1602525327997,1602525327998,1602525327998,1602525328021,1602525328364,1602525328375,1602525328375,1602525328487,1602525328487,1602525328487
1602525328697,0,0,0,0,1602525328696,1602525328696,1602525328696,1602525328696,1602525328696,1602525328696,1602525328701,1602525328702,1602525328702,1602525328724,1602525329040,1602525329052,1602525329052,1602525329135,1602525329135,1602525329135
1602525329368,0,0,0,0,1602525329367,1602525329367,1602525329367,1602525329367,1602525329367,1602525329367,1602525329384,1602525329385,1602525329385,1602525329427,1602525329731,1602525329742,1602525329742,1602525329823,1602525329823,1602525329823
1602525330015,0,0,0,0,1602525330015,1602525330015,1602525330015,1602525330015,1602525330015,1602525330015,1602525330021,1602525330022,1602525330022,1602525330065,1602525330390,1602525330416,1602525330416,1602525330482,1602525330482,1602525330482
1602525330631,0,0,0,0,1602525330631,1602525330631,1602525330631,1602525330631,1602525330631,1602525330631,1602525330636,1602525330636,1602525330636,1602525330661,1602525330982,1602525330993,1602525330993,1602525331079,1602525331079,1602525331080
1602525331214,0,0,0,0,1602525331214,1602525331214,1602525331214,1602525331214,1602525331214,1602525331214,1602525331218,1602525331218,1602525331218,1602525331244,1602525331528,1602525331530,1602525331531,1602525331631,1602525331631,1602525331632
1602525331864,0,0,0,0,1602525331863,1602525331863,1602525331863,1602525331863,1602525331863,1602525331863,1602525331868,1602525331869,1602525331870,1602525331919,1602525332227,1602525332248,1602525332248,1602525332338,1602525332338,1602525332338
1602525332432,0,0,0,0,1602525332432,1602525332432,1602525332432,1602525332432,1602525332432,1602525332432,1602525332436,1602525332436,1602525332437,1602525332464,1602525332770,1602525332772,1602525332772,1602525332858,1602525332858,1602525332858
